AuthID,FieldID
A-11337,F-7
A-11338,F-13
A-11339,F-11
A-1134,F-7
A-11340,F-7
A-11341,F-2
A-11342,F-2
A-11342,F-10
A-11343,F-7
A-11344,F-0
A-11344,F-11
A-11345,F-4
A-11346,F-1
A-11347,F-11
A-11348,F-2
A-11349,F-0
A-1135,F-10
A-11350,F-14
A-11351,F-4
A-11352,F-2
A-11352,F-13
A-11353,F-14
A-11354,F-8
A-11355,F-2
A-11356,F-2
A-11358,F-3
A-11359,F-7
A-1136,F-6
A-11360,F-1
A-11361,F-7
A-11362,F-7
A-11363,F-2
A-11364,F-2
A-11365,F-6
A-11366,F-2
A-11368,F-0
A-11369,F-2
A-1137,F-5
A-11370,F-2
A-11371,F-9
A-11372,F-1
A-11373,F-12
A-11375,F-5
A-11376,F-2
A-11377,F-4
A-11377,F-10
A-11378,F-7
A-11379,F-7
A-1138,F-8
A-11380,F-7
A-11381,F-14
A-11382,F-12
A-11383,F-4
A-11383,F-14
A-11384,F-14
A-11385,F-1
A-11386,F-1
A-11387,F-3
A-11388,F-12
A-11389,F-0
A-1139,F-0
A-1139,F-2
A-11390,F-7
A-11391,F-2
A-11392,F-11
A-11393,F-8
A-11394,F-2
A-11395,F-7
A-11397,F-9
A-11398,F-14
A-11399,F-13
A-114,F-14
A-1140,F-12
A-11400,F-8
A-11401,F-11
A-11402,F-5
A-11403,F-3
A-11404,F-0
A-11405,F-2
A-11405,F-7
A-11406,F-5
A-11407,F-2
A-11408,F-10
A-1141,F-2
A-11411,F-7
A-11412,F-8
A-11413,F-1
A-11414,F-8
A-11415,F-12
A-11416,F-12
A-11417,F-13
A-11418,F-13
A-11419,F-2
A-11419,F-5
A-1142,F-4
A-11421,F-8
A-11422,F-4
A-11423,F-6
A-11424,F-0
A-11425,F-10
A-11426,F-6
A-11427,F-6
A-11428,F-3
A-11429,F-10
A-1143,F-2
A-11430,F-6
A-11431,F-12
A-11432,F-3
A-11433,F-1
A-11434,F-7
A-11435,F-8
A-11436,F-5
A-11437,F-9
A-11438,F-1
A-11439,F-12
A-1144,F-9
A-11440,F-0
A-11441,F-7
A-11442,F-8
A-11443,F-0
A-11444,F-9
A-11445,F-5
A-11446,F-10
A-11447,F-7
A-11448,F-2
A-11449,F-8
A-1145,F-14
A-11450,F-13
A-11451,F-13
A-11452,F-7
A-11453,F-5
A-11454,F-4
A-11454,F-13
A-11455,F-6
A-11456,F-7
A-11457,F-2
A-11458,F-13
A-11459,F-6
A-1146,F-12
A-11460,F-5
A-11462,F-11
A-11463,F-2
A-11464,F-2
A-11465,F-8
A-11465,F-11
A-11466,F-14
A-11467,F-0
A-11468,F-3
A-11469,F-2
A-1147,F-5
A-11470,F-1
A-11471,F-14
A-11472,F-7
A-11473,F-0
A-11473,F-12
A-11474,F-1
A-11475,F-8
A-11476,F-5
A-11477,F-6
A-11478,F-12
A-11479,F-8
A-1148,F-4
A-11480,F-4
A-11481,F-10
A-11482,F-5
A-11482,F-10
A-11484,F-8
A-11484,F-12
A-11485,F-14
A-11486,F-1
A-11487,F-10
A-11488,F-3
A-11489,F-6
A-1149,F-0
A-11490,F-13
A-11491,F-7
A-11492,F-13
A-11492,F-14
A-11493,F-0
A-11495,F-3
A-11496,F-2
A-11497,F-3
A-11498,F-5
A-11499,F-10
A-115,F-2
A-1150,F-8
A-11500,F-7
A-11501,F-10
A-11502,F-12
A-11503,F-3
A-11504,F-7
A-11505,F-13
A-11506,F-1
A-11507,F-1
A-11508,F-0
A-11509,F-8
A-1151,F-10
A-11510,F-6
A-11511,F-3
A-11512,F-3
A-11513,F-13
A-11514,F-13
A-11515,F-13
A-11516,F-8
A-11517,F-7
A-11518,F-5
A-11518,F-13
A-11519,F-2
A-1152,F-9
A-11520,F-7
A-11521,F-5
A-11522,F-12
A-11523,F-9
A-11524,F-13
A-11525,F-5
A-11526,F-3
A-11527,F-10
A-11528,F-12
A-11529,F-3
A-1153,F-2
A-11530,F-4
A-11530,F-14
A-11531,F-14
A-11532,F-9
A-11533,F-2
A-11534,F-12
A-11535,F-0
A-11535,F-10
A-11536,F-8
A-11537,F-8
A-11538,F-2
A-11539,F-7
A-1154,F-2
A-11540,F-14
A-11541,F-7
A-11541,F-10
A-11542,F-13
A-11543,F-0
A-11544,F-10
A-11545,F-8
A-11546,F-1
A-11547,F-6
A-11548,F-6
A-11549,F-8
A-1155,F-4
A-11550,F-12
A-11551,F-11
A-11552,F-10
A-11553,F-8
A-11554,F-13
A-11555,F-7
A-11556,F-8
A-11557,F-13
A-11557,F-14
A-11558,F-12
A-11559,F-4
A-1156,F-10
A-11560,F-11
A-11561,F-5
A-11563,F-10
A-11564,F-11
A-11565,F-7
A-11566,F-8
A-11566,F-12
A-11567,F-12
A-11568,F-2
A-11569,F-6
A-1157,F-10
A-11570,F-5
A-11571,F-10
A-11572,F-10
A-11573,F-7
A-11574,F-10
A-11575,F-10
A-11576,F-8
A-11577,F-9
A-11578,F-8
A-11579,F-12
A-1158,F-1
A-1158,F-7
A-11580,F-9
A-11581,F-13
A-11582,F-4
A-11583,F-6
A-11583,F-12
A-11584,F-0
A-11585,F-1
A-11587,F-3
A-11587,F-5
A-11588,F-9
A-11589,F-7
A-1159,F-2
A-11590,F-4
A-11591,F-5
A-11591,F-7
A-11592,F-13
A-11593,F-10
A-11594,F-8
A-11595,F-6
A-11596,F-2
A-11598,F-5
A-11599,F-10
A-116,F-4
A-1160,F-6
A-11600,F-3
A-11601,F-10
A-11602,F-2
A-11603,F-2
A-11603,F-3
A-11604,F-2
A-11604,F-9
A-11605,F-2
A-11606,F-1
A-11607,F-7
A-11608,F-6
A-11609,F-8
A-11610,F-9
A-11611,F-7
A-11612,F-13
A-11613,F-6
A-11615,F-0
A-11616,F-3
A-11617,F-2
A-11618,F-1
A-11619,F-14
A-1162,F-6
A-11621,F-1
A-11622,F-4
A-11623,F-7
A-11624,F-12
A-11626,F-14
A-11627,F-1
A-11628,F-1
A-11629,F-14
A-1163,F-12
A-11630,F-2
A-11631,F-10
A-11632,F-7
A-11633,F-5
A-11634,F-4
A-11635,F-2
A-11636,F-8
A-11637,F-0
A-11638,F-1
A-11639,F-1
A-1164,F-6
A-11640,F-5
A-11641,F-8
A-11642,F-8
A-11643,F-4
A-11644,F-10
A-11645,F-7
A-11646,F-11
A-11647,F-10
A-11648,F-7
A-11649,F-8
A-1165,F-13
A-11650,F-11
A-11651,F-5
A-11652,F-13
A-11653,F-10
A-11654,F-6
A-11655,F-1
A-11656,F-7
A-11656,F-8
A-11657,F-1
A-11658,F-0
A-11659,F-5
A-11660,F-2
A-11660,F-3
A-11661,F-2
A-11662,F-14
A-11663,F-9
A-11664,F-2
A-11665,F-13
A-11666,F-12
A-11667,F-10
A-11668,F-10
A-11669,F-2
A-1167,F-10
A-1167,F-12
A-11670,F-2
A-11671,F-2
A-11672,F-6
A-11673,F-5
A-11674,F-6
A-11675,F-14
A-11676,F-13
A-11677,F-12
A-11678,F-7
A-11679,F-6
A-1168,F-8
A-11680,F-2
A-11681,F-2
A-11682,F-10
A-11682,F-14
A-11683,F-2
A-11684,F-13
A-11685,F-1
A-11686,F-12
A-11687,F-6
A-11688,F-6
A-11689,F-14
A-1169,F-0
A-11690,F-9
A-11691,F-8
A-11692,F-9
A-11692,F-10
A-11693,F-5
A-11694,F-5
A-11695,F-12
A-11696,F-8
A-11697,F-1
A-11699,F-14
A-117,F-0
A-1170,F-1
A-11700,F-5
A-11701,F-9
A-11702,F-7
A-11703,F-9
A-11704,F-7
A-11706,F-12
A-11707,F-0
A-11708,F-5
A-11709,F-3
A-1171,F-13
A-11710,F-7
A-11711,F-10
A-11712,F-7
A-11713,F-11
A-11714,F-6
A-11715,F-2
A-11716,F-1
A-11718,F-13
A-11719,F-14
A-1172,F-8
A-11721,F-7
A-11722,F-6
A-11722,F-11
A-11723,F-5
A-11724,F-14
A-11725,F-14
A-11726,F-10
A-11727,F-0
A-11728,F-2
A-11729,F-2
A-1173,F-11
A-11730,F-13
A-11732,F-7
A-11733,F-5
A-11734,F-14
A-11735,F-1
A-11736,F-11
A-11737,F-7
A-11738,F-9
A-11739,F-13
A-1174,F-2
A-11740,F-8
A-11741,F-3
A-11742,F-10
A-11743,F-2
A-11744,F-12
A-11745,F-10
A-11746,F-7
A-11747,F-4
A-11748,F-4
A-11749,F-2
A-11750,F-8
A-11751,F-8
A-11753,F-1
A-11753,F-11
A-11754,F-3
A-11755,F-11
A-11756,F-1
A-11757,F-8
A-11757,F-12
A-11758,F-2
A-11759,F-5
A-1176,F-13
A-11760,F-13
A-11761,F-2
A-11762,F-5
A-11763,F-8
A-11764,F-2
A-11765,F-11
A-11767,F-8
A-11768,F-6
A-11769,F-10
A-1177,F-5
A-11770,F-5
A-11771,F-6
A-11772,F-2
A-11773,F-12
A-11774,F-0
A-11776,F-5
A-11777,F-1
A-11778,F-0
A-11779,F-10
A-1178,F-11
A-11780,F-6
A-11781,F-2
A-11782,F-11
A-11783,F-8
A-11784,F-5
A-11785,F-12
A-11786,F-8
A-11787,F-1
A-11788,F-5
A-11789,F-6
A-11789,F-13
A-1179,F-5
A-11790,F-10
A-11791,F-10
A-11792,F-3
A-11793,F-8
A-11794,F-8
A-11795,F-11
A-11796,F-6
A-11797,F-1
A-11798,F-0
A-11799,F-10
A-118,F-7
A-11800,F-7
A-11801,F-2
A-11801,F-12
A-11802,F-7
A-11803,F-2
A-11804,F-13
A-11805,F-10
A-11806,F-6
A-11807,F-13
A-11808,F-2
A-11808,F-7
A-11809,F-13
A-1181,F-11
A-11810,F-13
A-11811,F-13
A-11814,F-2
A-11815,F-2
A-11816,F-7
A-11816,F-14
A-11817,F-2
A-11818,F-6
A-11819,F-4
A-1182,F-10
A-11820,F-10
A-11821,F-14
A-11822,F-13
A-11823,F-8
A-11824,F-8
A-11825,F-13
A-11826,F-14
A-11827,F-4
A-11828,F-4
A-11829,F-3
A-1183,F-2
A-11830,F-11
A-11831,F-12
A-11831,F-14
A-11832,F-9
A-11832,F-12
A-11833,F-13
A-11834,F-11
A-11835,F-0
A-11836,F-11
A-11837,F-10
A-11838,F-7
A-11839,F-10
A-1184,F-2
A-11840,F-1
A-11841,F-10
A-11842,F-4
A-11843,F-2
A-11844,F-13
A-11845,F-5
A-11847,F-10
A-11848,F-3
A-11849,F-5
A-1185,F-11
A-11850,F-9
A-11851,F-2
A-11852,F-6
A-11852,F-13
A-11853,F-8
A-11854,F-2
A-11855,F-12
A-11856,F-5
A-11856,F-10
A-11857,F-7
A-11858,F-9
A-11858,F-14
A-11859,F-14
A-1186,F-4
A-1186,F-6
A-11860,F-4
A-11861,F-5
A-11861,F-12
A-11862,F-10
A-11863,F-2
A-11864,F-14
A-11865,F-10
A-11866,F-7
A-11867,F-2
A-11868,F-9
A-11869,F-12
A-1187,F-1
A-11870,F-7
A-11871,F-7
A-11872,F-8
A-11873,F-9
A-11874,F-11
A-11875,F-0
A-11876,F-7
A-11877,F-11
A-11878,F-7
A-11879,F-11
A-1188,F-7
A-1188,F-10
A-11880,F-12
A-11881,F-4
A-11882,F-5
A-11883,F-8
A-11885,F-7
A-11886,F-0
A-11887,F-5
A-11888,F-6
A-11889,F-10
A-1189,F-6
A-11890,F-2
A-11891,F-3
A-11892,F-12
A-11894,F-1
A-11895,F-2
A-11896,F-7
A-11897,F-2
A-11898,F-4
A-11899,F-7
A-11899,F-8
A-119,F-2
A-1190,F-2
A-11900,F-2
A-11901,F-2
A-11902,F-14
A-11903,F-6
A-11904,F-0
A-11905,F-7
A-11906,F-9
A-11907,F-12
A-11909,F-10
A-1191,F-5
A-11910,F-1
A-11911,F-13
A-11912,F-2
A-11913,F-6
A-11914,F-2
A-11915,F-8
A-11916,F-7
A-11917,F-1
A-11918,F-8
A-11919,F-2
A-1192,F-2
A-11920,F-8
A-11921,F-4
A-11922,F-8
A-11924,F-3
A-11925,F-13
A-11926,F-9
A-11927,F-3
A-11928,F-13
A-11929,F-14
A-1193,F-6
A-11930,F-2
A-11931,F-2
A-11932,F-4
A-11933,F-11
A-11934,F-3
A-11935,F-0
A-11936,F-6
A-11937,F-8
A-11938,F-6
A-1194,F-8
A-11940,F-9
A-11941,F-1
A-11942,F-9
A-11943,F-13
A-11944,F-5
A-11945,F-0
A-11946,F-7
A-11947,F-2
A-11948,F-5
A-11949,F-8
A-1195,F-5
A-11950,F-1
A-11951,F-4
A-11952,F-1
A-11953,F-13
A-11954,F-2
A-11955,F-0
A-11956,F-2
A-11957,F-2
A-11958,F-8
A-11959,F-2
A-1196,F-14
A-11960,F-4
A-11961,F-8
A-11962,F-8
A-11964,F-7
A-11965,F-1
A-11966,F-5
A-11967,F-4
A-11968,F-7
A-11969,F-7
A-1197,F-7
A-11970,F-3
A-11971,F-5
A-11972,F-8
A-11973,F-14
A-11974,F-13
A-11975,F-3
A-11976,F-6
A-11977,F-8
A-11978,F-5
A-11979,F-5
A-1198,F-6
A-11980,F-14
A-11981,F-1
A-11982,F-2
A-11983,F-7
A-11984,F-12
A-11985,F-11
A-11986,F-1
A-11987,F-6
A-11988,F-2
A-1199,F-10
A-11990,F-4
A-11991,F-3
A-11992,F-3
A-11993,F-11
A-11994,F-8
A-11995,F-11
A-11996,F-2
A-11997,F-1
A-11999,F-4
A-12,F-1
A-120,F-1
A-120,F-14
A-1200,F-13
A-12000,F-2
A-12001,F-13
A-12002,F-0
A-12002,F-2
A-12003,F-4
A-12004,F-0
A-12005,F-6
A-12006,F-1
A-12007,F-7
A-12008,F-5
A-12009,F-2
A-1201,F-11
A-12010,F-8
A-12011,F-13
A-12012,F-11
A-12013,F-2
A-12014,F-12
A-12015,F-1
A-12016,F-9
A-12016,F-11
A-12017,F-10
A-12018,F-12
A-12019,F-14
A-12020,F-1
A-12022,F-9
A-12023,F-2
A-12024,F-8
A-12025,F-0
A-12026,F-6
A-12027,F-8
A-12028,F-8
A-12028,F-13
A-12029,F-1
A-1203,F-0
A-12030,F-5
A-12031,F-7
A-12032,F-11
A-12033,F-8
A-12034,F-7
A-12035,F-10
A-12036,F-2
A-12036,F-13
A-12037,F-10
A-12038,F-7
A-12039,F-12
A-12040,F-4
A-12041,F-13
A-12042,F-7
A-12043,F-0
A-12043,F-12
A-12044,F-6
A-12045,F-0
A-12046,F-7
A-12047,F-14
A-12048,F-2
A-12049,F-13
A-1205,F-12
A-12050,F-14
A-12051,F-13
A-12052,F-4
A-12053,F-14
A-12054,F-6
A-12055,F-5
A-12056,F-1
A-12057,F-14
A-12058,F-8
A-12059,F-4
A-1206,F-1
A-12060,F-8
A-12061,F-2
A-12062,F-14
A-12063,F-7
A-12065,F-3
A-12066,F-6
A-12067,F-12
A-12068,F-14
A-12069,F-2
A-12070,F-10
A-12072,F-6
A-12073,F-6
A-12074,F-5
A-12075,F-6
A-12076,F-2
A-12077,F-1
A-12078,F-2
A-12079,F-10
A-1208,F-2
A-12080,F-2
A-12081,F-1
A-12082,F-7
A-12083,F-12
A-12084,F-4
A-12085,F-13
A-12086,F-9
A-12087,F-1
A-12088,F-12
A-12089,F-5
A-12089,F-11
A-1209,F-10
A-12090,F-12
A-12091,F-2
A-12092,F-2
A-12093,F-2
A-12094,F-13
A-12095,F-1
A-12096,F-9
A-12097,F-1
A-12097,F-2
A-12098,F-1
A-12098,F-5
A-12099,F-2
A-121,F-11
A-1210,F-1
A-12100,F-10
A-12101,F-6
A-12102,F-7
A-12103,F-1
A-12104,F-0
A-12104,F-8
A-12105,F-8
A-12106,F-2
A-12107,F-6
A-12108,F-2
A-12109,F-7
A-12110,F-2
A-12111,F-1
A-12112,F-3
A-12113,F-6
A-12114,F-1
A-12116,F-11
A-12117,F-4
A-12118,F-12
A-12119,F-9
A-1212,F-13
A-12120,F-7
A-12121,F-11
A-12122,F-12
A-12123,F-10
A-12124,F-13
A-12125,F-7
A-12126,F-13
A-12127,F-13
A-12128,F-8
A-12129,F-7
A-1213,F-2
A-12130,F-14
A-12131,F-8
A-12132,F-6
A-12133,F-2
A-12134,F-4
A-12134,F-10
A-12135,F-5
A-12136,F-12
A-12137,F-2
A-12137,F-4
A-12138,F-5
A-12139,F-8
A-1214,F-2
A-12140,F-8
A-12141,F-14
A-12142,F-4
A-12143,F-11
A-12144,F-3
A-12145,F-13
A-12146,F-5
A-12147,F-11
A-12148,F-9
A-12149,F-14
A-1215,F-3
A-12150,F-12
A-12151,F-2
A-12152,F-12
A-12153,F-10
A-12154,F-3
A-12155,F-3
A-12156,F-13
A-12157,F-5
A-12159,F-7
A-1216,F-5
A-12160,F-12
A-12161,F-7
A-12162,F-14
A-12163,F-1
A-12164,F-8
A-12165,F-2
A-12166,F-8
A-12167,F-1
A-12168,F-7
A-12169,F-2
A-1217,F-6
A-12170,F-14
A-12171,F-12
A-12173,F-0
A-12174,F-3
A-12176,F-3
A-12176,F-5
A-12179,F-4
A-1218,F-8
A-12180,F-6
A-12180,F-14
A-12181,F-7
A-12182,F-12
A-12183,F-6
A-12184,F-11
A-12185,F-7
A-12186,F-9
A-12187,F-13
A-12188,F-2
A-12188,F-14
A-12189,F-1
A-1219,F-4
A-12190,F-4
A-12191,F-0
A-12193,F-10
A-12194,F-5
A-12194,F-12
A-12195,F-4
A-12196,F-2
A-12197,F-12
A-12198,F-10
A-12199,F-9
A-122,F-7
A-1220,F-7
A-12200,F-11
A-12201,F-6
A-12202,F-3
A-12203,F-2
A-12204,F-14
A-12205,F-13
A-12206,F-1
A-12207,F-14
A-12208,F-4
A-12209,F-9
A-1221,F-3
A-12210,F-1
A-12210,F-2
A-12211,F-5
A-12212,F-11
A-12213,F-7
A-12214,F-9
A-12215,F-1
A-12216,F-11
A-12217,F-9
A-12218,F-13
A-12219,F-4
A-12219,F-10
A-1222,F-5
A-12220,F-3
A-12221,F-2
A-12222,F-13
A-12223,F-12
A-12224,F-13
A-12225,F-4
A-12226,F-2
A-12227,F-5
A-12228,F-5
A-12229,F-3
A-1223,F-9
A-12230,F-7
A-12231,F-5
A-12232,F-4
A-12233,F-1
A-12234,F-6
A-12235,F-4
A-12236,F-1
A-12237,F-8
A-12238,F-6
A-1224,F-2
A-12240,F-11
A-12241,F-12
A-12242,F-5
A-12243,F-9
A-12244,F-5
A-12244,F-12
A-12245,F-6
A-12246,F-7
A-12247,F-2
A-12248,F-6
A-12249,F-7
A-1225,F-10
A-12250,F-10
A-12251,F-6
A-12252,F-1
A-12253,F-14
A-12254,F-6
A-12255,F-7
A-12256,F-7
A-12257,F-13
A-12258,F-6
A-12259,F-10
A-1226,F-8
A-12260,F-1
A-12261,F-11
A-12262,F-9
A-12263,F-4
A-12264,F-8
A-12265,F-6
A-12266,F-8
A-12267,F-1
A-12268,F-11
A-12269,F-1
A-1227,F-6
A-12270,F-0
A-12271,F-4
A-12272,F-1
A-12272,F-11
A-12273,F-3
A-12274,F-12
A-12275,F-5
A-12276,F-14
A-12277,F-2
A-12278,F-10
A-1228,F-10
A-12280,F-8
A-12281,F-6
A-12282,F-2
A-12283,F-1
A-12284,F-10
A-12285,F-2
A-12286,F-7
A-12287,F-12
A-12288,F-13
A-12288,F-14
A-12289,F-0
A-1229,F-2
A-12290,F-5
A-12291,F-2
A-12292,F-6
A-12293,F-2
A-12294,F-1
A-12294,F-2
A-12295,F-8
A-12296,F-5
A-12296,F-7
A-12298,F-0
A-12298,F-12
A-12299,F-14
A-123,F-14
A-12300,F-10
A-12301,F-12
A-12302,F-4
A-12303,F-2
A-12303,F-12
A-12304,F-13
A-12305,F-1
A-12306,F-12
A-12307,F-8
A-12308,F-4
A-12309,F-14
A-1231,F-10
A-1231,F-14
A-12310,F-6
A-12311,F-10
A-12312,F-13
A-12313,F-1
A-12314,F-4
A-12315,F-10
A-12315,F-13
A-12316,F-14
A-12317,F-6
A-12318,F-10
A-12319,F-14
A-1232,F-5
A-12320,F-10
A-12321,F-12
A-12322,F-12
A-12323,F-5
A-12324,F-10
A-12325,F-8
A-12326,F-1
A-12326,F-6
A-12327,F-4
A-12328,F-2
A-12329,F-9
A-1233,F-5
A-12330,F-7
A-12331,F-7
A-12332,F-2
A-12334,F-3
A-12335,F-10
A-12336,F-8
A-12337,F-7
A-12338,F-11
A-12339,F-3
A-12339,F-6
A-1234,F-13
A-12340,F-4
A-12341,F-6
A-12342,F-3
A-12343,F-13
A-12344,F-1
A-12345,F-13
A-12346,F-0
A-12346,F-12
A-12347,F-4
A-12348,F-9
A-12349,F-7
A-1235,F-5
A-12350,F-4
A-12351,F-1
A-12352,F-2
A-12353,F-9
A-12354,F-7
A-12355,F-1
A-12356,F-1
A-12356,F-12
A-12357,F-5
A-12358,F-0
A-1236,F-1
A-12360,F-2
A-12361,F-14
A-12363,F-2
A-12364,F-13
A-12365,F-8
A-12366,F-8
A-12367,F-7
A-12368,F-10
A-12369,F-8
A-1237,F-1
A-1237,F-14
A-12370,F-9
A-12371,F-10
A-12373,F-6
A-12375,F-10
A-12376,F-9
A-12377,F-10
A-12378,F-4
A-12379,F-12
A-1238,F-5
A-12380,F-13
A-12381,F-10
A-12382,F-2
A-12383,F-14
A-12385,F-10
A-12386,F-1
A-12387,F-12
A-12388,F-12
A-12389,F-0
A-1239,F-10
A-12390,F-12
A-12391,F-3
A-12392,F-9
A-12393,F-12
A-12394,F-1
A-12396,F-14
A-12397,F-1
A-12397,F-14
A-12398,F-0
A-12399,F-5
A-124,F-5
A-1240,F-0
A-12400,F-8
A-12401,F-1
A-12401,F-7
A-12402,F-6
A-12403,F-5
A-12404,F-14
A-12405,F-2
A-12406,F-13
A-12407,F-7
A-12408,F-5
A-12409,F-3
A-1241,F-3
A-12411,F-2
A-12412,F-0
A-12413,F-0
A-12414,F-1
A-12416,F-5
A-12417,F-7
A-12418,F-8
A-12419,F-2
A-1242,F-3
A-12420,F-5
A-12421,F-9
A-12422,F-9
A-12423,F-0
A-12424,F-8
A-12425,F-6
A-12426,F-5
A-12427,F-8
A-12428,F-2
A-12429,F-1
A-1243,F-5
A-12430,F-2
A-12431,F-14
A-12432,F-6
A-12433,F-1
A-12434,F-7
A-12435,F-10
A-12435,F-14
A-12437,F-9
A-12438,F-10
A-12439,F-3
A-1244,F-4
A-12440,F-5
A-12441,F-14
A-12442,F-2
A-12443,F-11
A-12444,F-2
A-12445,F-13
A-12446,F-4
A-12446,F-14
A-12447,F-0
A-12448,F-7
A-12449,F-8
A-1245,F-14
A-12450,F-8
A-12451,F-10
A-12452,F-8
A-12452,F-12
A-12453,F-11
A-12454,F-6
A-12455,F-6
A-12456,F-4
A-12457,F-5
A-12458,F-5
A-12458,F-10
A-12459,F-12
A-1246,F-1
A-12460,F-13
A-12461,F-7
A-12462,F-2
A-12463,F-14
A-12464,F-0
A-12465,F-8
A-12466,F-6
A-12467,F-7
A-12468,F-4
A-12469,F-9
A-1247,F-2
A-12470,F-7
A-12472,F-10
A-12473,F-5
A-12474,F-0
A-12475,F-0
A-12476,F-12
A-12477,F-2
A-12478,F-9
A-12479,F-12
A-12480,F-11
A-12481,F-1
A-12482,F-8
A-12483,F-2
A-12484,F-12
A-12485,F-11
A-12485,F-13
A-12486,F-7
A-12488,F-11
A-12489,F-4
A-1249,F-11
A-12490,F-9
A-12491,F-3
A-12492,F-2
A-12493,F-5
A-12494,F-10
A-12495,F-10
A-12496,F-10
A-12497,F-12
A-12498,F-7
A-12499,F-12
A-125,F-1
A-1250,F-4
A-12500,F-6
A-12501,F-3
A-12502,F-10
A-12502,F-13
A-12503,F-12
A-12504,F-2
A-12505,F-2
A-12506,F-8
A-12507,F-6
A-12508,F-2
A-12509,F-14
A-1251,F-10
A-12510,F-8
A-12511,F-2
A-12511,F-7
A-12512,F-7
A-12513,F-7
A-12515,F-6
A-12516,F-2
A-12517,F-7
A-12518,F-2
A-12519,F-3
A-1252,F-1
A-12520,F-0
A-12520,F-10
A-12521,F-2
A-12522,F-2
A-12523,F-13
A-12524,F-0
A-12525,F-12
A-12526,F-7
A-12527,F-2
A-12527,F-4
A-12528,F-6
A-12529,F-10
A-1253,F-14
A-12530,F-5
A-12531,F-12
A-12532,F-8
A-12533,F-4
A-12534,F-2
A-12535,F-12
A-12536,F-10
A-12538,F-5
A-12539,F-7
A-1254,F-14
A-12540,F-4
A-12541,F-6
A-12542,F-8
A-12543,F-13
A-12544,F-9
A-12545,F-2
A-12546,F-4
A-12547,F-12
A-12548,F-0
A-12549,F-9
A-1255,F-6
A-1255,F-8
A-12550,F-8
A-12551,F-5
A-12552,F-8
A-12552,F-12
A-12553,F-14
A-12554,F-5
A-12555,F-3
A-12556,F-12
A-12557,F-13
A-12558,F-8
A-12559,F-5
A-1256,F-12
A-12560,F-6
A-12561,F-11
A-12562,F-0
A-12563,F-5
A-12564,F-14
A-12565,F-12
A-12566,F-8
A-12567,F-2
A-12568,F-3
A-12569,F-2
A-1257,F-6
A-12570,F-7
A-12571,F-7
A-12572,F-2
A-12573,F-1
A-12573,F-4
A-12574,F-2
A-12575,F-7
A-12576,F-0
A-12576,F-1
A-12577,F-9
A-12578,F-0
A-12579,F-13
A-1258,F-8
A-1258,F-9
A-12580,F-14
A-12581,F-5
A-12582,F-2
A-12583,F-10
A-12584,F-6
A-12585,F-1
A-12585,F-13
A-12586,F-8
A-12587,F-14
A-12588,F-12
A-12589,F-14
A-1259,F-2
A-12590,F-2
A-12591,F-7
A-12592,F-12
A-12593,F-11
A-12594,F-14
A-12595,F-7
A-12595,F-13
A-12596,F-3
A-12597,F-3
A-12598,F-13
A-12599,F-3
A-126,F-8
A-1260,F-10
A-12600,F-7
A-12601,F-5
A-12602,F-2
A-12603,F-11
A-12604,F-6
A-12605,F-11
A-12606,F-14
A-12607,F-7
A-12608,F-10
A-12609,F-4
A-12609,F-13
A-1261,F-6
A-12610,F-5
A-12611,F-7
A-12612,F-7
A-12613,F-7
A-12614,F-1
A-12615,F-12
A-12616,F-2
A-12617,F-2
A-12618,F-7
A-12619,F-3
A-1262,F-10
A-12620,F-12
A-12621,F-5
A-12622,F-6
A-12623,F-10
A-12624,F-5
A-12624,F-12
A-12625,F-11
A-12626,F-9
A-12627,F-8
A-12628,F-2
A-12628,F-4
A-12629,F-14
A-1263,F-4
A-12630,F-5
A-12631,F-12
A-12632,F-13
A-12633,F-8
A-12634,F-9
A-12635,F-2
A-12636,F-11
A-12637,F-6
A-12638,F-11
A-12639,F-4
A-1264,F-8
A-12640,F-6
A-12641,F-14
A-12642,F-10
A-12643,F-0
A-12644,F-10
A-12645,F-6
A-12646,F-2
A-12647,F-2
A-12648,F-13
A-12649,F-10
A-1265,F-5
A-12650,F-7
A-12651,F-5
A-12652,F-9
A-12653,F-9
A-12653,F-10
A-12654,F-1
A-12655,F-9
A-12656,F-5
A-12656,F-13
A-12657,F-13
A-12658,F-14
A-12659,F-7
A-1266,F-6
A-12660,F-14
A-12661,F-2
A-12662,F-0
A-12663,F-13
A-12664,F-6
A-12665,F-7
A-12666,F-8
A-12667,F-9
A-12668,F-14
A-12669,F-6
A-12669,F-14
A-1267,F-11
A-12670,F-2
A-12671,F-0
A-12672,F-7
A-12673,F-10
A-12674,F-8
A-12676,F-3
A-12676,F-13
A-12677,F-11
A-12677,F-12
A-12678,F-10
A-12679,F-5
A-1268,F-2
A-12680,F-10
A-12681,F-4
A-12681,F-12
A-12682,F-9
A-12683,F-4
A-12684,F-5
A-12684,F-12
A-12685,F-10
A-12686,F-12
A-12687,F-11
A-12688,F-0
A-12689,F-9
A-1269,F-10
A-12690,F-13
A-12691,F-10
A-12692,F-1
A-12693,F-3
A-12694,F-1
A-12695,F-12
A-12696,F-14
A-12697,F-9
A-12698,F-10
A-12699,F-7
A-127,F-0
A-1270,F-2
A-12700,F-2
A-12701,F-7
A-12702,F-7
A-12703,F-3
A-12704,F-13
A-12705,F-12
A-12706,F-2
