PaperID,AuthID
P11-1016,A-7592
P11-1017,A-13293
P11-1017,A-3505
P11-1017,A-818
P11-1018,A-15339
P11-1018,A-18688
P11-1018,A-17470
P11-1019,A-1302
P11-1019,A-14998
P11-1019,A-2117
P11-1020,A-7107
P11-1020,A-16710
P11-1021,A-7843
P11-1021,A-2458
P11-1021,A-7345
P11-1021,A-18089
P11-1022,A-8997
P11-1022,A-13556
P11-1022,A-15211
P11-1023,A-15150
P11-1023,A-9295
P11-1024,A-14809
P11-1025,A-2060
P11-1025,A-9849
P11-1026,A-7725
P11-1026,A-14855
P11-1026,A-18221
P11-1027,A-16222
P11-1027,A-9017
P11-1028,A-13441
P11-1028,A-18446
P11-1028,A-6694
P11-1029,A-13362
P11-1030,A-4323
P11-1030,A-13863
P11-1030,A-1846
P11-1031,A-2315
P11-1031,A-8438
P11-1032,A-16954
P11-1032,A-11640
P11-1032,A-12923
P11-1032,A-16637
P11-1033,A-10048
P11-1033,A-7116
P11-1033,A-12923
P11-1033,A-14700
P11-1034,A-6245
P11-1034,A-13881
P11-1035,A-17472
P11-1035,A-13247
P11-1035,A-17666
P11-1036,A-7234
P11-1036,A-1891
P11-1036,A-6694
P11-1037,A-16170
P11-1037,A-5974
P11-1037,A-5632
P11-1037,A-9999
P11-1038,A-11834
P11-1038,A-2966
P11-1039,A-9496
P11-1039,A-5589
P11-1039,A-10534
P11-1039,A-16615
P11-1039,A-8592
P11-1039,A-1793
P11-1039,A-10105
P11-1040,A-707
P11-1040,A-1891
P11-1040,A-6694
P11-1041,A-12100
P11-1041,A-15055
P11-1042,A-10671
P11-1042,A-6107
P11-1042,A-13573
P11-1042,A-4954
P11-1043,A-9155
P11-1043,A-5717
P11-1044,A-4387
P11-1044,A-9452
P11-1044,A-7979
P11-1045,A-5748
P11-1045,A-9060
P11-1045,A-2608
P11-1045,A-11534
P11-1046,A-14189
P11-1046,A-2328
P11-1046,A-4867
P11-1046,A-8934
P11-1046,A-12817
P11-1047,A-10
P11-1047,A-12817
P11-1048,A-96
P11-1048,A-10953
P11-1049,A-9833
P11-1049,A-3820
P11-1049,A-9017
P11-1050,A-13487
P11-1050,A-17221
P11-1051,A-3228
P11-1051,A-3616
P11-1052,A-12638
P11-1052,A-1606
P11-1053,A-18705
P11-1053,A-16515
P11-1053,A-18326
P11-1054,A-931
P11-1054,A-707
P11-1054,A-872
P11-1054,A-6694
P11-1055,A-3502
P11-1055,A-18046
P11-1055,A-5463
P11-1055,A-7877
P11-1055,A-3464
P11-1056,A-2034
P11-1056,A-2014
P11-1057,A-2025
P11-1057,A-999
P11-1057,A-5161
P11-1057,A-2797
P11-1058,A-2090
P11-1058,A-7084
P11-1059,A-5755
P11-1059,A-7205
P11-1060,A-13677
P11-1060,A-6660
P11-1060,A-9017
P11-1061,A-6081
P11-1061,A-8914
P11-1062,A-7002
P11-1062,A-14435
P11-1062,A-18210
P11-1063,A-13266
P11-1063,A-12678
P11-1063,A-627
P11-1063,A-10965
P11-1064,A-9573
P11-1064,A-5893
P11-1064,A-15389
P11-1064,A-3431
P11-1064,A-15558
P11-1065,A-8838
P11-1065,A-15852
P11-1066,A-2925
P11-1066,A-4432
P11-1066,A-6915
P11-1066,A-13046
P11-1067,A-8616
P11-1067,A-2365
P11-1067,A-1495
P11-1067,A-13313
P11-1068,A-14550
P11-1068,A-14215
P11-1068,A-12817
P11-1069,A-18122
P11-1069,A-2801
P11-1070,A-1576
P11-1070,A-9017
P11-1071,A-12935
P11-1071,A-6268
P11-1072,A-5235
P11-1072,A-5917
P11-1072,A-7446
P11-1072,A-3709
P11-1073,A-7862
P11-1073,A-4274
P11-1074,A-4216
P11-1074,A-10033
P11-1074,A-13881
P11-1075,A-13225
P11-1075,A-12753
P11-1076,A-7942
P11-1076,A-1646
P11-1076,A-10069
P11-1077,A-3163
P11-1077,A-4796
P11-1078,A-15282
P11-1078,A-12169
P11-1078,A-18506
P11-1078,A-5402
P11-1079,A-15777
P11-1079,A-7663
P11-1079,A-12952
P11-1079,A-2156
P11-1080,A-9524
P11-1080,A-4784
P11-1080,A-15891
P11-1080,A-3637
P11-1081,A-9200
P11-1081,A-5267
P11-1082,A-16063
P11-1082,A-8022
P11-1083,A-1264
P11-1084,A-9263
P11-1084,A-11677
P11-1084,A-10249
P11-1084,A-12300
P11-1085,A-4694
P11-1085,A-9929
P11-1085,A-6412
P11-1085,A-13191
P11-1086,A-15491
P11-1086,A-14425
P11-1086,A-12018
P11-1086,A-14795
P11-1087,A-14412
P11-1087,A-3837
P11-1088,A-3633
P11-1088,A-15868
P11-1089,A-6426
P11-1089,A-14149
P11-1089,A-11984
P11-1090,A-14149
P11-1090,A-17614
P11-1091,A-14584
P11-1091,A-17796
P11-1091,A-12865
P11-1092,A-10211
P11-1092,A-16102
P11-1093,A-1976
P11-1093,A-2014
P11-1094,A-436
P11-1094,A-17491
P11-1095,A-8354
P11-1095,A-5482
P11-1096,A-4163
P11-1096,A-16569
P11-1097,A-1995
P11-1097,A-17697
P11-1097,A-15870
P11-1097,A-7663
P11-1098,A-11919
P11-1098,A-6314
P11-1099,A-15946
P11-1099,A-9944
P11-1100,A-3391
P11-1100,A-16102
P11-1100,A-10280
P11-1101,A-16918
P11-1101,A-8004
P11-1101,A-3461
P11-1102,A-15728
P11-1102,A-6192
P11-1103,A-15035
P11-1103,A-17077
P11-1104,A-8186
P11-1104,A-360
P11-1104,A-5662
P11-1104,A-12525
P11-1104,A-16067
P11-1105,A-1853
P11-1105,A-7979
P11-1105,A-9452
P11-1106,A-17491
P11-1107,A-14634
P11-1108,A-14939
P11-1108,A-16569
P11-1108,A-8447
P11-1109,A-15426
P11-1109,A-16548
P11-1109,A-13494
P11-1109,A-929
P11-1109,A-2636
P11-1110,A-4805
P11-1110,A-3616
P11-1111,A-8896
P11-1111,A-1891
P11-1112,A-12230
P11-1112,A-11773
P11-1113,A-12253
P11-1113,A-15552
P11-1113,A-8202
P11-1113,A-1805
P11-1113,A-17808
P11-1113,A-8242
P11-1114,A-4931
P11-1114,A-8547
P11-1115,A-4712
P11-1115,A-16515
P11-1116,A-16499
P11-1116,A-5069
P11-1116,A-5384
P11-1116,A-11368
P11-1116,A-2395
P11-1117,A-18696
P11-1117,A-9331
P11-1117,A-627
P11-1118,A-8625
P11-1118,A-5023
P11-1119,A-12262
P11-1119,A-9792
P11-1119,A-7655
P11-1119,A-8902
P11-1119,A-6528
P11-1120,A-2841
P11-1120,A-6801
P11-1121,A-11161
P11-1121,A-9327
P11-1121,A-10260
P11-1122,A-12777
P11-1122,A-12678
P11-1123,A-6412
P11-1123,A-4694
P11-1124,A-9416
P11-1124,A-5167
P11-1124,A-12941
P11-1124,A-18621
P11-1125,A-5893
P11-1125,A-15389
P11-1126,A-14858
P11-1126,A-14651
P11-1126,A-9999
P11-1127,A-10722
P11-1127,A-17933
P11-1127,A-4348
P11-1128,A-13881
P11-1128,A-18557
P11-1128,A-12802
P11-1129,A-7465
P11-1129,A-15561
P11-1129,A-1392
P11-1130,A-17937
P11-1130,A-16102
P11-1131,A-1576
P11-1131,A-13970
P11-1131,A-1269
P11-1132,A-17908
P11-1132,A-16529
P11-1133,A-4069
P11-1133,A-12978
P11-1134,A-13529
P11-1134,A-16763
P11-1134,A-16111
P11-1135,A-420
P11-1135,A-8970
P11-1135,A-16255
P11-1136,A-17908
P11-1136,A-14600
P11-1136,A-2645
P11-1136,A-17644
P11-1137,A-17213
P11-1137,A-4954
P11-1137,A-1666
P11-1138,A-14352
P11-1138,A-2014
P11-1138,A-3098
P11-1138,A-16760
P11-1139,A-7523
P11-1140,A-5717
P11-1140,A-6770
P11-1140,A-8005
P11-1140,A-18102
P11-1140,A-12017
P11-1141,A-16383
P11-1142,A-3175
P11-1142,A-3936
P11-1143,A-798
P11-1143,A-3976
P11-1144,A-6081
P11-1144,A-4954
P11-1145,A-13885
P11-1145,A-7691
P11-1146,A-5755
P11-1146,A-7205
P11-1147,A-17263
P11-1147,A-1894
P11-1147,A-4146
P11-1147,A-3175
P11-1148,A-13503
P11-1148,A-5599
P11-1149,A-12237
P11-1149,A-1495
P11-1149,A-4856
P11-1149,A-2014
P11-1150,A-3350
P11-1150,A-3649
P11-1150,A-15663
P11-1150,A-16962
P11-1151,A-1421
P11-1151,A-14820
P11-1151,A-2966
P11-1152,A-7663
P11-1153,A-10720
P11-1153,A-2934
P11-1153,A-7606
P11-1154,A-4906
P11-1154,A-17884
P11-1154,A-1450
P11-1154,A-2966
P11-1155,A-8199
P11-1156,A-2925
P11-1156,A-6915
P11-1156,A-13046
P11-1156,A-4432
P11-1157,A-5620
P11-1157,A-6191
P11-1158,A-96
P11-1158,A-10953
P11-1159,A-12451
P11-1159,A-3633
P11-1159,A-4545
P11-1160,A-17990
P11-1160,A-11794
P11-1161,A-6801
P11-1162,A-2649
P11-1162,A-4146
P11-1163,A-6565
P11-1163,A-2782
P11-1163,A-1260
P11-1164,A-10234
P11-1164,A-13423
P11-2001,A-11534
P11-2001,A-7754
P11-2001,A-18110
P11-2002,A-6232
P11-2002,A-14392
P11-2003,A-16422
P11-2003,A-14615
P11-2004,A-12038
P11-2004,A-4715
P11-2005,A-880
P11-2005,A-9017
P11-2006,A-6529
P11-2006,A-13944
P11-2006,A-9895
P11-2006,A-6484
P11-2007,A-12777
P11-2007,A-12678
P11-2008,A-17910
P11-2008,A-18608
P11-2008,A-13413
P11-2008,A-6081
P11-2008,A-7404
P11-2008,A-17213
P11-2008,A-12770
P11-2008,A-9581
P11-2008,A-9162
P11-2008,A-4954
P11-2009,A-6710
P11-2010,A-4018
P11-2010,A-18326
P11-2011,A-13575
P11-2011,A-12555
P11-2011,A-12710
P11-2012,A-2955
P11-2012,A-10174
P11-2013,A-8233
P11-2013,A-17557
P11-2013,A-3016
P11-2013,A-13881
P11-2014,A-17749
P11-2014,A-9849
P11-2015,A-12685
P11-2015,A-10418
P11-2015,A-7618
P11-2015,A-16086
P11-2015,A-11640
P11-2016,A-16015
P11-2016,A-5113
P11-2017,A-6237
P11-2017,A-2930
P11-2018,A-4962
P11-2018,A-7285
P11-2019,A-14333
P11-2020,A-6519
P11-2020,A-18418
P11-2020,A-9255
P11-2021,A-662
P11-2021,A-15299
P11-2022,A-8625
P11-2022,A-5023
P11-2023,A-11136
P11-2023,A-15953
P11-2023,A-9624
P11-2023,A-14870
P11-2024,A-4596
P11-2024,A-12336
P11-2025,A-7260
P11-2025,A-7709
P11-2025,A-3302
P11-2026,A-5240
P11-2026,A-18806
P11-2026,A-405
P11-2026,A-10714
P11-2027,A-13639
P11-2027,A-1392
P11-2028,A-11278
P11-2028,A-17864
P11-2028,A-16102
P11-2029,A-12259
P11-2029,A-10018
P11-2030,A-12638
P11-2030,A-1606
P11-2031,A-6107
P11-2031,A-10671
P11-2031,A-13573
P11-2031,A-4954
P11-2032,A-3903
P11-2032,A-8335
P11-2033,A-18122
P11-2033,A-4732
P11-2034,A-8267
P11-2034,A-5620
P11-2034,A-6191
P11-2035,A-12753
P11-2035,A-420
P11-2036,A-15506
P11-2036,A-5312
P11-2036,A-16516
P11-2037,A-5960
P11-2037,A-14795
P11-2037,A-5923
P11-2038,A-7648
P11-2039,A-4230
P11-2039,A-6524
P11-2039,A-8863
P11-2040,A-11678
P11-2040,A-8644
P11-2041,A-5496
P11-2041,A-9060
P11-2041,A-11534
P11-2042,A-57
P11-2042,A-2577
P11-2043,A-3228
P11-2043,A-4476
P11-2043,A-2938
P11-2044,A-6909
P11-2044,A-4796
P11-2045,A-7596
P11-2045,A-16515
P11-2046,A-10006
P11-2046,A-9026
P11-2046,A-5793
P11-2046,A-2966
P11-2047,A-2631
P11-2047,A-15626
P11-2047,A-3846
P11-2048,A-8775
P11-2048,A-7285
P11-2049,A-4843
P11-2049,A-1597
P11-2049,A-18756
P11-2050,A-8548
P11-2050,A-13946
P11-2050,A-8620
P11-2051,A-8456
P11-2051,A-4155
P11-2052,A-3814
P11-2052,A-144
P11-2052,A-14615
P11-2053,A-10615
P11-2053,A-252
P11-2053,A-3818
P11-2053,A-13961
P11-2053,A-12149
P11-2053,A-943
P11-2054,A-1367
P11-2054,A-8547
P11-2054,A-15208
P11-2055,A-7109
P11-2055,A-4935
P11-2055,A-16804
P11-2056,A-17263
P11-2056,A-15491
P11-2056,A-14275
P11-2056,A-14795
P11-2056,A-4146
P11-2057,A-5208
P11-2057,A-3889
P11-2058,A-8159
P11-2058,A-16403
P11-2059,A-13946
P11-2059,A-15709
P11-2059,A-12972
P11-2059,A-8620
P11-2060,A-15901
P11-2060,A-4893
P11-2061,A-2048
P11-2061,A-7709
P11-2062,A-7598
P11-2062,A-3633
P11-2063,A-9149
P11-2063,A-18094
P11-2064,A-15634
P11-2065,A-10033
P11-2065,A-16595
P11-2065,A-9444
P11-2065,A-7796
P11-2065,A-17385
P11-2066,A-11593
P11-2066,A-4155
P11-2066,A-1915
P11-2067,A-17482
P11-2067,A-9971
P11-2068,A-7247
P11-2068,A-2293
P11-2068,A-4348
P11-2069,A-976
P11-2069,A-11578
P11-2069,A-10125
P11-2070,A-11677
P11-2070,A-18034
P11-2070,A-2328
P11-2071,A-18806
P11-2071,A-405
P11-2071,A-5240
P11-2072,A-18034
P11-2072,A-11677
P11-2072,A-2328
P11-2073,A-435
P11-2073,A-15457
P11-2074,A-15917
P11-2074,A-5647
P11-2075,A-5818
P11-2075,A-5312
P11-2075,A-16516
P11-2076,A-11745
P11-2076,A-7845
P11-2076,A-15389
P11-2077,A-5903
P11-2077,A-17715
P11-2078,A-18436
P11-2078,A-10570
P11-2078,A-11128
P11-2079,A-11668
P11-2079,A-12288
P11-2079,A-7266
P11-2079,A-13133
P11-2079,A-12940
P11-2080,A-14795
P11-2080,A-17734
P11-2080,A-9088
P11-2081,A-17614
P11-2081,A-1455
P11-2082,A-1684
P11-2082,A-4644
P11-2083,A-870
P11-2083,A-4924
P11-2083,A-3280
P11-2084,A-2684
P11-2084,A-730
P11-2084,A-3846
P11-2085,A-12570
P11-2085,A-13008
P11-2085,A-7403
P11-2085,A-11870
P11-2085,A-14942
P11-2085,A-17069
P11-2086,A-4623
P11-2086,A-13396
P11-2087,A-14156
P11-2087,A-4623
P11-2087,A-10204
P11-2088,A-11600
P11-2088,A-12845
P11-2089,A-14926
P11-2089,A-13978
P11-2089,A-9535
P11-2089,A-1976
P11-2090,A-3241
P11-2090,A-8970
P11-2091,A-14027
P11-2091,A-13881
P11-2092,A-5672
P11-2092,A-7663
P11-2093,A-9573
P11-2093,A-3029
P11-2093,A-3431
P11-2094,A-5031
P11-2094,A-15561
P11-2094,A-12532
P11-2095,A-9605
P11-2095,A-13748
P11-2096,A-4049
P11-2096,A-4146
P11-2096,A-1894
P11-2097,A-2099
P11-2097,A-9993
P11-2098,A-18421
P11-2098,A-18210
P11-2098,A-14435
P11-2099,A-14136
P11-2099,A-6777
P11-2099,A-11474
P11-2099,A-11787
P11-2100,A-7282
P11-2100,A-13446
P11-2101,A-6718
P11-2101,A-9097
P11-2102,A-5806
P11-2102,A-17344
P11-2102,A-2918
P11-2103,A-17113
P11-2103,A-5618
P11-2103,A-4227
P11-2104,A-16638
P11-2104,A-3228
P11-2104,A-2911
P11-2104,A-3616
P11-2105,A-14502
P11-2105,A-242
P11-2105,A-17178
P11-2105,A-15648
P11-2106,A-5139
P11-2106,A-15643
P11-2106,A-15411
P11-2107,A-12694
P11-2107,A-10354
P11-2108,A-6142
P11-2108,A-3416
P11-2109,A-1
P11-2109,A-17822
P11-2110,A-12230
P11-2111,A-228
P11-2111,A-15038
P11-2112,A-1146
P11-2112,A-17154
P11-2112,A-16516
P11-2113,A-11763
P11-2113,A-5831
P11-2114,A-2230
P11-2114,A-8199
P11-2114,A-12123
P11-2115,A-15017
P11-2115,A-1425
P11-2116,A-1519
P11-2116,A-12958
P11-2116,A-11434
P11-2116,A-14496
P11-2117,A-5735
P11-2117,A-14326
P11-2118,A-4393
P11-2118,A-4796
P11-2118,A-6909
P11-2119,A-5748
P11-2119,A-12160
P11-2119,A-11534
P11-2120,A-6710
P11-2121,A-15681
P11-2121,A-14392
P11-2122,A-7484
P11-2122,A-12907
P11-2122,A-10311
P11-2123,A-15348
P11-2123,A-9343
P11-2123,A-17407
P11-2123,A-4732
P11-2124,A-5923
P11-2124,A-17274
P11-2125,A-14541
P11-2125,A-3503
P11-2125,A-17865
P11-2126,A-15183
P11-2126,A-435
P11-2126,A-8582
P11-2127,A-1576
P11-2127,A-9017
P11-2128,A-18012
P11-2128,A-13904
P11-2128,A-7871
P11-2128,A-8590
P11-4001,A-12653
P11-4001,A-16910
P11-4002,A-6050
P11-4002,A-6797
P11-4002,A-447
P11-4002,A-16188
P11-4002,A-1890
P11-4003,A-13362
P11-4003,A-7119
P11-4004,A-4893
P11-4004,A-16572
P11-4005,A-10041
P11-4005,A-1717
P11-4005,A-8425
P11-4005,A-10452
P11-4006,A-5373
P11-4006,A-5173
P11-4006,A-3221
P11-4006,A-12687
P11-4007,A-995
P11-4007,A-10152
P11-4007,A-13291
P11-4007,A-11534
P11-4007,A-111
P11-4007,A-14468
P11-4007,A-1124
P11-4007,A-797
P11-4008,A-794
P11-4008,A-16170
P11-4008,A-9999
P11-4008,A-17924
P11-4009,A-18176
P11-4009,A-990
P11-4010,A-3934
P11-4011,A-7800
P11-4011,A-9547
P11-4012,A-16747
P11-4012,A-15089
P11-4012,A-7247
P11-4012,A-1403
P11-4012,A-4348
P11-4013,A-11795
P11-4013,A-3281
P11-4013,A-1833
P11-4013,A-10694
P11-4014,A-8322
P11-4014,A-10608
P11-4014,A-15831
P11-4014,A-12727
P11-4015,A-11695
P11-4015,A-11982
P11-4015,A-17107
P11-4015,A-1061
P11-4015,A-4338
P11-4016,A-15266
P11-4016,A-2132
P11-4016,A-4980
P11-4017,A-12027
P11-4017,A-1833
P11-4017,A-10694
P11-4018,A-14370
P11-4018,A-10069
P11-4019,A-12865
P11-4019,A-6392
P11-4019,A-16079
P11-4020,A-14037
P11-4020,A-5713
P11-4020,A-18161
P11-4020,A-6192
P11-4021,A-3228
P11-4021,A-3616
P11-4022,A-17572
P11-4022,A-9958
P11-4022,A-2797
P11-4022,A-7137
P11-4023,A-12205
P11-4023,A-5884
P11-4023,A-779
P11-4023,A-12145
P11-4023,A-12687
P11-4024,A-11082
P11-4024,A-15860
P11-4024,A-2165
A00-1001,A-10512
A00-1002,A-12287
A00-1002,A-18650
A00-1002,A-10068
A00-1003,A-3559
A00-1004,A-13343
A00-1004,A-2227
A00-1005,A-9433
A00-1005,A-17470
A00-1005,A-17246
A00-1006,A-12168
A00-1006,A-15389
A00-1006,A-7954
A00-1007,A-5700
A00-1007,A-664
A00-1008,A-10499
A00-1009,A-12783
A00-1009,A-3951
A00-1009,A-5800
A00-1009,A-4545
A00-1010,A-12646
A00-1011,A-9536
A00-1011,A-16504
A00-1012,A-4963
A00-1012,A-3598
A00-1013,A-8269
A00-1013,A-12187
A00-1013,A-4897
A00-1014,A-18357
A00-1015,A-4144
A00-1015,A-757
A00-1016,A-14035
A00-1016,A-14522
A00-1016,A-7001
A00-1017,A-9439
A00-1017,A-12091
A00-1017,A-16927
A00-1017,A-14295
A00-1017,A-10412
A00-1017,A-13337
A00-1017,A-13199
A00-1017,A-4936
A00-1018,A-7393
A00-1019,A-12496
A00-1019,A-16159
A00-1019,A-8352
A00-1020,A-195
A00-1020,A-2392
A00-1021,A-3616
A00-1021,A-6515
A00-1021,A-6827
A00-1022,A-489
A00-1022,A-16572
A00-1022,A-16685
A00-1023,A-17721
A00-1023,A-4043
A00-1024,A-12849
A00-1025,A-12923
A00-1025,A-8022
A00-1025,A-6004
A00-1025,A-11855
A00-1026,A-11843
A00-1026,A-104
A00-1026,A-16160
A00-1027,A-3014
A00-1028,A-17715
A00-1028,A-3149
A00-1029,A-14647
A00-1029,A-10782
A00-1030,A-12391
A00-1031,A-4688
A00-1032,A-12657
A00-1032,A-6484
A00-1033,A-4893
A00-1033,A-13859
A00-1033,A-850
A00-1034,A-17721
A00-1034,A-11165
A00-1034,A-4043
A00-1035,A-18692
A00-1036,A-12391
A00-1036,A-11211
A00-1036,A-6154
A00-1036,A-9117
A00-1036,A-2618
A00-1036,A-2388
A00-1037,A-7205
A00-1037,A-2829
A00-1037,A-11636
A00-1038,A-8048
A00-1039,A-2246
A00-1039,A-16515
A00-1039,A-7658
A00-1039,A-13245
A00-1040,A-4963
A00-1040,A-3598
A00-1041,A-3938
A00-1041,A-1634
A00-1041,A-11051
A00-1042,A-2918
A00-1042,A-8038
A00-1042,A-15932
A00-1043,A-1160
A00-1044,A-9728
A00-1044,A-6685
A00-1044,A-9278
A00-1044,A-8833
A00-1044,A-8620
A00-1045,A-12322
A00-1046,A-12743
A00-1046,A-8313
A00-1046,A-9167
A00-2001,A-14904
A00-2001,A-5267
A00-2001,A-14172
A00-2002,A-2151
A00-2002,A-2195
A00-2002,A-8295
A00-2003,A-15387
A00-2003,A-8415
A00-2004,A-16872
A00-2005,A-5543
A00-2005,A-12973
A00-2006,A-9706
A00-2006,A-9884
A00-2006,A-2413
A00-2006,A-8935
A00-2006,A-12693
A00-2007,A-9802
A00-2008,A-501
A00-2008,A-8385
A00-2009,A-15344
A00-2010,A-1530
A00-2011,A-441
A00-2011,A-14614
A00-2012,A-12118
A00-2012,A-335
A00-2012,A-11069
A00-2013,A-12287
A00-2014,A-17822
A00-2014,A-4336
A00-2014,A-10033
A00-2014,A-15234
A00-2014,A-9399
A00-2015,A-13903
A00-2015,A-16334
A00-2015,A-15024
A00-2015,A-6484
A00-2016,A-4223
A00-2017,A-2510
A00-2017,A-2014
A00-2018,A-5023
A00-2019,A-13978
A00-2019,A-13939
A00-2020,A-16048
A00-2021,A-6268
A00-2021,A-690
A00-2022,A-12767
A00-2022,A-7077
A00-2023,A-14562
A00-2024,A-1160
A00-2024,A-4796
A00-2025,A-4274
A00-2025,A-16406
A00-2026,A-18641
A00-2027,A-18357
A00-2028,A-612
A00-2028,A-14562
A00-2028,A-10318
A00-2028,A-11376
A00-2028,A-12845
A00-2029,A-12845
A00-2029,A-9255
A00-2029,A-837
A00-2030,A-4000
A00-2030,A-18538
A00-2030,A-6677
A00-2030,A-8620
A00-2031,A-16315
A00-2031,A-5023
A00-2032,A-8496
A00-2032,A-13014
A00-2033,A-1269
A00-2034,A-2158
A00-2035,A-14073
A00-2036,A-10
A00-2036,A-12817
A00-2037,A-15914
A00-2037,A-12522
A00-2038,A-15055
A00-2039,A-4254
A00-2040,A-1372
A00-2041,A-6192
A00-2042,A-13262
A00-2042,A-16051
A00-2043,A-4028
A00-2043,A-14743
A00-3001,A-12786
A00-3002,A-18697
A00-3003,A-14244
A00-3004,A-7852
A00-3004,A-16725
A00-3005,A-17407
A00-3005,A-13562
A00-3006,A-17809
A00-3007,A-1373
A00-3007,A-9820
A00-3007,A-5094
A00-3008,A-17481
N01-1001,A-7179
N01-1001,A-9439
N01-1002,A-12786
N01-1002,A-5267
N01-1002,A-109
N01-1002,A-9439
N01-1003,A-612
N01-1003,A-4545
N01-1003,A-16176
N01-1004,A-13212
N01-1005,A-5647
N01-1005,A-6645
N01-1005,A-12131
N01-1005,A-18641
N01-1006,A-14427
N01-1006,A-15074
N01-1007,A-5023
N01-1008,A-195
N01-1008,A-1646
N01-1008,A-2392
N01-1009,A-11773
N01-1010,A-1597
N01-1011,A-15344
N01-1012,A-6753
N01-1013,A-2801
N01-1013,A-17759
N01-1014,A-15055
N01-1015,A-18759
N01-1016,A-5023
N01-1016,A-6268
N01-1017,A-13701
N01-1017,A-9426
N01-1017,A-1719
N01-1018,A-10354
N01-1018,A-1540
N01-1019,A-15501
N01-1020,A-492
N01-1020,A-8970
N01-1021,A-12122
N01-1022,A-13856
N01-1023,A-17865
N01-1024,A-16052
N01-1024,A-6314
N01-1025,A-1278
N01-1025,A-6484
N01-1026,A-8970
N01-1026,A-14427
N01-1027,A-9255
N01-1027,A-12845
N01-1027,A-837
N01-1028,A-14837
N01-1029,A-8763
N01-1029,A-3522
N01-1029,A-14322
N01-1030,A-14035
N01-1030,A-10256
N01-1030,A-14522
N01-1030,A-11749
N01-1030,A-6189
N01-1031,A-12165
N01-1031,A-5261
N03-1001,A-11552
N03-1002,A-2152
N03-1002,A-6484
N03-1003,A-6694
N03-1003,A-13014
N03-1004,A-18357
N03-1004,A-18697
N03-1004,A-6515
N03-1004,A-5647
N03-1005,A-4446
N03-1005,A-14922
N03-1005,A-6555
N03-1006,A-3902
N03-1006,A-8970
N03-1007,A-1096
N03-1007,A-3976
N03-1008,A-17512
N03-1008,A-15587
N03-1009,A-7357
N03-1010,A-9845
N03-1011,A-2829
N03-1011,A-12277
N03-1011,A-7205
N03-1012,A-10694
N03-1012,A-1346
N03-1012,A-545
N03-1012,A-241
N03-1013,A-3633
N03-1013,A-1218
N03-1014,A-14615
N03-1015,A-17235
N03-1016,A-9017
N03-1016,A-1260
N03-1017,A-15036
N03-1017,A-12017
N03-1017,A-2151
N03-1018,A-14549
N03-1018,A-740
N03-1018,A-3341
N03-1019,A-2537
N03-1019,A-740
N03-1020,A-2395
N03-1020,A-4146
N03-1021,A-2343
N03-1022,A-7205
N03-1022,A-7721
N03-1022,A-195
N03-1022,A-2392
N03-1023,A-8022
N03-1023,A-12923
N03-1024,A-4596
N03-1024,A-9849
N03-1024,A-2151
N03-1025,A-15238
N03-1025,A-6639
N03-1025,A-18089
N03-1026,A-690
N03-1026,A-2660
N03-1026,A-6296
N03-1026,A-18324
N03-1027,A-11534
N03-1027,A-9916
N03-1028,A-6130
N03-1028,A-15891
N03-1029,A-670
N03-1029,A-12301
N03-1030,A-15409
N03-1030,A-2151
N03-1031,A-587
N03-1031,A-12764
N03-1031,A-2801
N03-1031,A-17077
N03-1031,A-17865
N03-1031,A-6650
N03-1031,A-13202
N03-1031,A-7816
N03-1031,A-6584
N03-1032,A-1951
N03-1032,A-16280
N03-1033,A-17614
N03-1033,A-9017
N03-1033,A-1260
N03-1033,A-1228
N03-1034,A-16358
N03-1035,A-2918
N03-1035,A-3072
N03-1036,A-10337
N03-1037,A-13695
N03-1037,A-4146
N03-2001,A-4729
N03-2001,A-10338
N03-2001,A-8185
N03-2002,A-1606
N03-2002,A-18794
N03-2003,A-873
N03-2003,A-15299
N03-2003,A-11686
N03-2004,A-17805
N03-2004,A-5543
N03-2005,A-13198
N03-2005,A-9337
N03-2005,A-4688
N03-2006,A-6033
N03-2006,A-15389
N03-2006,A-14558
N03-2007,A-3955
N03-2008,A-14748
N03-2008,A-4146
N03-2009,A-637
N03-2009,A-6523
N03-2010,A-637
N03-2010,A-6523
N03-2011,A-7553
N03-2011,A-7384
N03-2011,A-6998
N03-2012,A-6401
N03-2012,A-15299
N03-2012,A-13265
N03-2013,A-7871
N03-2013,A-16800
N03-2013,A-15389
N03-2014,A-5647
N03-2014,A-16024
N03-2014,A-14647
N03-2014,A-9511
N03-2014,A-1768
N03-2014,A-5721
N03-2015,A-11168
N03-2015,A-867
N03-2016,A-15055
N03-2016,A-2151
N03-2016,A-9849
N03-2017,A-14614
N03-2017,A-12753
N03-2018,A-12845
N03-2018,A-10228
N03-2018,A-8722
N03-2019,A-12467
N03-2019,A-9921
N03-2019,A-12461
N03-2020,A-7327
N03-2020,A-17321
N03-2020,A-1538
N03-2020,A-215
N03-2020,A-13207
N03-2021,A-2343
N03-2021,A-389
N03-2021,A-12316
N03-2022,A-14483
N03-2022,A-6634
N03-2023,A-17937
N03-2023,A-12869
N03-2024,A-6200
N03-2024,A-4796
N03-2025,A-11165
N03-2025,A-4043
N03-2025,A-2840
N03-2025,A-17721
N03-2026,A-14888
N03-2026,A-2323
N03-2026,A-1218
N03-2026,A-18622
N03-2026,A-3341
